idx1	idx2	sire	dam	sex	generation	k.grm	k.ped	ped.kin
29268.16	378	165	22535.1	22503.1	2	F40	0.07479191862	0.550895855224057	22535 29267 29268 29269 31483 31484 31485
30944.15	378	298	25687.1	22876.1	2	F40	0.05964539551	0.477021362737092	22876 30944 30945 30946 30947
30946.17	378	300	25687.1	22876.1	1	F40	0.07635253668	0.552080139228931	22876 30944 30945 30946 30947 31483 31484 31485
31483.15	378	376	30946.1	29268.1	2	F41	0.07991548101	0.551487997226494	29268 30946 31483 31484 31485 33866 33867
31484.16	378	377	30946.1	29268.1	1	F41	0.09719073404	0.551487997226494	29268 30946 31483 31484 31485 33863 33864 33865
31485.16	378	378	30946.1	29268.1	1	F41	0.5436277557	0.701390468687253	29268 30946 31483 31484 31485 34459 34460
34459.12	378	536	31485.1	31507.1	2	F42	0.07922469758	0.551501304829305	31485 31507 34459 34460
34460.11	378	537	31485.1	31507.1	1	F42	0.08702018432	0.551501304829305	31485 31507 34459 34460
30309.13	379	240	25830.1	22824.1	1	F40	0.07098955815	0.396849863547615	25830 30308 30309 31481 31487
30486.16	379	270	28079.1	22723.1	2	F40	0.07596785329	0.400855369965112	22723 28079 30486 30487 30488 31481 31487
31486.12	379	379	30471.1	30483.1	2	F41	0.5660840039	0.695935501497583	30471 30483 31480 31482 31486
31487.13	379	380	30309.1	30486.1	1	F41	0.08138004456	0.398852616756363	30309 30486 31481 31487 33856 33857
28257.17	380	145	24687.1	24082.1	1	F39	0.0589699078	0.397398586774378	28256 28257
30309.14	380	240	25830.1	22824.1	1	F40	0.06740080965	0.545086837649105	25830 30308 30309 31481 31487
30486.17	380	270	28079.1	22723.1	2	F40	0.06870609283	0.545593551567586	22723 28079 30486 30487 30488 31481 31487
31486.13	380	379	30471.1	30483.1	2	F41	0.08138004456	0.398852616756363	30471 30483 31480 31482 31486
31487.14	380	380	30309.1	30486.1	1	F41	0.5207023052	0.697287958616326	30309 30486 31481 31487 33856 33857
30609.16	381	289	22527.1	28919.1	2	F40	0.05259296278	0.54402085075472	22527 28919 30609 30610 30611 31501 31502
31501.11	381	381	30014.1	30609.1	2	F41	0.5135507335	0.695322841407238	30609 31501 31502 34456 34457 34458
31502.11	381	382	30014.1	30609.1	2	F41	0.06575751955	0.54397275962009	30609 31501 31502 33880
34456.12	381	533	31403.1	31501.1	2	F42	0.06027973432	0.544438460897601	31403 31501 34456 34457 34458
34457.11	381	534	31403.1	31501.1	1	F42	0.0818607643	0.544438460897601	31403 31501 34456 34457 34458 36460
34458.11	381	535	31403.1	31501.1	1	F42	0.08124389062	0.544438460897601	31403 31501 34456 34457 34458 36452 36454
30609.17	382	289	22527.1	28919.1	2	F40	0.06703836642	0.54402085075472	22527 28919 30609 30610 30611 31501 31502
31501.12	382	381	30014.1	30609.1	2	F41	0.06575751955	0.54397275962009	30609 31501 31502 34456 34457 34458
31502.12	382	382	30014.1	30609.1	2	F41	0.5282699667	0.695322841407238	30609 31501 31502 33880
33880.1	382	515	31041.1	31502.1	1	F42	0.08266380188	0.544442944907753	31041 31502 33880 36465 36466 36467
34457.12	382	534	31403.1	31501.1	1	F42	0.05140367788	0.468763420004027	31403 31501 34456 34457 34458 36460
30021.14	383	196	22550.1	28010.1	1	F40	0.05642130065	0.396909797432423	22550 28010 30021 30022 30026
30489.19	383	273	25854.1	22789.1	2	F40	0.05089782142	0.468742527165594	22789 25854 30489 30490 30491 31162 31164 31166
30490.17	383	274	25854.1	22789.1	1	F40	0.08206041095	0.544974454089681	22789 25854 30489 30490 30491 31504 31505 31506
30495.13	383	279	25860.1	28918.1	2	F40	0.06274826372	0.544126305166661	28918 30495 30496 31504 31505 31506
31504.14	383	383	30490.1	30495.1	2	F41	0.5573794551	0.696591722617196	30490 30495 31504 31505 31506
31505.12	383	384	30490.1	30495.1	1	F41	0.06913034836	0.544550379628171	30490 30495 31504 31505 31506
31506.13	383	385	30490.1	30495.1	1	F41	0.07340079614	0.544550379628171	30490 30495 31504 31505 31506
30490.18	384	274	25854.1	22789.1	1	F40	0.0524882499	0.544974454089681	22789 25854 30489 30490 30491 31504 31505 31506
30495.14	384	279	25860.1	28918.1	2	F40	0.06832961925	0.544126305166661	28918 30495 30496 31504 31505 31506
31504.15	384	383	30490.1	30495.1	2	F41	0.06913034836	0.544550379628171	30490 30495 31504 31505 31506
31505.13	384	384	30490.1	30495.1	1	F41	0.4936142239	0.696591722617196	30490 30495 31504 31505 31506
31506.14	384	385	30490.1	30495.1	1	F41	0.05187721175	0.544550379628171	30490 30495 31504 31505 31506
22789.17	385	61	23759.1	24039.1	2	F39	0.05927961561	0.469248354996828	22789 22790 22791 22792 30489 30490 30491
30490.19	385	274	25854.1	22789.1	1	F40	0.08574262941	0.544974454089681	22789 25854 30489 30490 30491 31504 31505 31506
30495.15	385	279	25860.1	28918.1	2	F40	0.05424565824	0.544126305166661	28918 30495 30496 31504 31505 31506
31504.16	385	383	30490.1	30495.1	2	F41	0.07340079614	0.544550379628171	30490 30495 31504 31505 31506
31505.14	385	384	30490.1	30495.1	1	F41	0.05187721175	0.544550379628171	30490 30495 31504 31505 31506
31506.15	385	385	30490.1	30495.1	1	F41	0.5764247534	0.696591722617196	30490 30495 31504 31505 31506
22525.15	386	12	24399.1	23761.1	2	F39	0.05772570909	0.393008364374851	22524 22525 22526 22527
30493.15	386	277	25699.1	28256.1	1	F40	0.05593337707	0.544951206080892	25699 28256 30492 30493 30494 31507 31508
30607.15	386	287	25828.1	28916.1	2	F40	0.05344969975	0.546011155883041	25828 28916 30607 30608 31507 31508
31507.13	386	386	30493.1	30607.1	2	F41	0.6915769507	0.697266180992033	30493 30607 31507 31508 34459 34460
31508.12	386	387	30493.1	30607.1	1	F41	0.07899117511	0.545481180981966	30493 30607 31507 31508
34459.13	386	536	31485.1	31507.1	2	F42	0.06860693651	0.549439160981696	31485 31507 34459 34460
34460.12	386	537	31485.1	31507.1	1	F42	0.06257041561	0.549439160981696	31485 31507 34459 34460
49485.1	386	1045	48462.1	48336.1	2	F52	0.05188000408	0.402774613624097	48332 48337 48464 49482 49485 50482 50485 50494 50497
50248.13	386	1123	48434.1	49029.1	1	F52	0.06710368777	0.402760176421485	48436 48439 49027 49032 50248 50253 50774 50775 51342 51345
22525.16	387	12	24399.1	23761.1	2	F39	0.05239687871	0.393008364374851	22524 22525 22526 22527
30607.16	387	287	25828.1	28916.1	2	F40	0.08519741946	0.546011155883041	25828 28916 30607 30608 31507 31508
31507.14	387	386	30493.1	30607.1	2	F41	0.07899117511	0.545481180981966	30493 30607 31507 31508 34459 34460
31508.13	387	387	30493.1	30607.1	1	F41	0.5587517144	0.697266180992033	30493 30607 31507 31508
34459.14	387	536	31485.1	31507.1	2	F42	0.05011362423	0.473546660976662	31485 31507 34459 34460
22547.12	388	23	24375.1	23773.1	2	F39	0.05529597551	0.396348380013746	22547 22548 22549 22550
30365.15	388	245	25862.1	22785.1	1	F40	0.05602940199	0.545592926769937	22785 30363 30364 30365 31682 31683 31684
31682.12	388	388	30365.1	30492.1	2	F41	0.6107297808	0.696751333557633	30365 30492 31682 31683 31684 33887 33888 33889
31683.15	388	389	30365.1	30492.1	1	F41	0.05301145972	0.545014642708214	30365 30492 31682 31683 31684 33860 33861 33862
33887.11	388	521	35221.1	31682.1	2	F42	0.09078423578	0.546717893538659	31682 33887 33888 33889
33888.12	388	522	35221.1	31682.1	1	F42	0.07375328809	0.546717893538659	31682 33887 33888 33889 36458 36459
33889.1	388	523	35221.1	31682.1	1	F42	0.07156443152	0.546717893538659	31682 33887 33888 33889 36476 36477 36478
36478.1	388	718	33889.1	33731.1	1	F43	0.05048088343	0.471730609343735	33731 33889 36476 36477 36478
28007.16	389	137	23798.1	25136.1	1	F39	0.05119416184	0.395422118081483	28005 28006 28007 30370 30371 30372 30373 31161 31163 31165
28917.15	389	150	25137.1	24408.1	1	F39	0.05193003825	0.397043087638621	28915 28916 28917 30119 30120
30364.16	389	244	25862.1	22785.1	2	F40	0.05674464594	0.469694368871346	22785 30363 30364 30365
30365.16	389	245	25862.1	22785.1	1	F40	0.06147065473	0.545592926769937	22785 30363 30364 30365 31682 31683 31684
30492.15	389	276	25699.1	28256.1	2	F40	0.06361470157	0.544436358646491	25699 28256 30492 30493 30494 31682 31683 31684
31682.13	389	388	30365.1	30492.1	2	F41	0.05301145972	0.545014642708214	30365 30492 31682 31683 31684 33887 33888 33889
31683.16	389	389	30365.1	30492.1	1	F41	0.5521658101	0.696751333557633	30365 30492 31682 31683 31684 33860 33861 33862
31684.12	389	390	30365.1	30492.1	1	F41	0.07701488728	0.545014642708214	30365 30492 31682 31683 31684 33799 33800 33855
36432.1	389	675	33861.1	33739.1	1	F43	0.06236967301	0.473382489951092	33739 33861 36430 36431 36432
30365.17	390	245	25862.1	22785.1	1	F40	0.05637809294	0.545592926769937	22785 30363 30364 30365 31682 31683 31684
30492.16	390	276	25699.1	28256.1	2	F40	0.05699387993	0.544436358646491	25699 28256 30492 30493 30494 31682 31683 31684
31683.17	390	389	30365.1	30492.1	1	F41	0.07701488728	0.545014642708214	30365 30492 31682 31683 31684 33860 33861 33862
31684.13	390	390	30365.1	30492.1	1	F41	0.5579956631	0.696751333557633	30365 30492 31682 31683 31684 33799 33800 33855
36421.1	390	664	33855.1	33745.1	1	F43	0.0566817848	0.473031110080312	33745 33855 36420 36421 36422
36493.1	390	732	33741.1	33800.1	2	F43	0.05012037859	0.473318018319839	33741 33800 36493
25851.13	391	112	24368.1	24373.1	2	F39	0.05603619095	0.430182792256282	25850 25851 30046
30009.14	391	189	22716.1	25850.1	1	F40	0.06594586918	0.545662884567052	22716 25850 30009 30010 30017 31685 31686 31687
30601.16	391	281	25640.1	28255.1	2	F40	0.06994360027	0.546455171411066	25640 30601 30602 30603 31685 31686 31687
31115.18	391	330	30603.1	29152.1	2	F41	0.05685875824	0.432430529880149	29152 30603 31115 31116
31685.14	391	391	30009.1	30601.1	2	F41	0.5583434363	0.697842731850803	30009 30601 31685 31686 31687 33882 33883
31686.13	391	392	30009.1	30601.1	2	F41	0.06263472859	0.546059027989059	30009 30601 31685 31686 31687
31687.14	391	393	30009.1	30601.1	1	F41	0.07939330216	0.546059027989059	30009 30601 31685 31686 31687 33884 33885 33886
33882.1	391	516	35536.1	31685.1	2	F42	0.0604705214	0.546713118444544	31685 33882 33883 35536 36474 36475
33883.1	391	517	35536.1	31685.1	1	F42	0.08388311345	0.546713118444544	31685 33882 33883 35536 36484 36485
36484.1	391	724	33883.1	33723.1	2	F43	0.05129067182	0.473255249714049	33723 33883 36484 36485
22716.15	392	40	24481.1	24148.1	1	F39	0.06106145273	0.470577054267865	22714 22715 22716 30009 30010 30017
30009.15	392	189	22716.1	25850.1	1	F40	0.07207613573	0.545662884567052	22716 25850 30009 30010 30017 31685 31686 31687
30601.17	392	281	25640.1	28255.1	2	F40	0.05537931019	0.546455171411066	25640 30601 30602 30603 31685 31686 31687
31685.15	392	391	30009.1	30601.1	2	F41	0.06263472859	0.546059027989059	30009 30601 31685 31686 31687 33882 33883
31686.14	392	392	30009.1	30601.1	2	F41	0.5194951304	0.697842731850803	30009 30601 31685 31686 31687
31687.15	392	393	30009.1	30601.1	1	F41	0.0505176137	0.546059027989059	30009 30601 31685 31686 31687 33884 33885 33886
25640.16	393	81	24041.1	23742.1	1	F39	0.05504086934	0.470896409998547	25638 25640 25641 30601 30602 30603
30009.16	393	189	22716.1	25850.1	1	F40	0.05671816162	0.545662884567052	22716 25850 30009 30010 30017 31685 31686 31687
30601.18	393	281	25640.1	28255.1	2	F40	0.06982207634	0.546455171411066	25640 30601 30602 30603 31685 31686 31687
30602.15	393	282	25640.1	28255.1	2	F40	0.05264646131	0.470553697064754	25640 30601 30602 30603
31685.16	393	391	30009.1	30601.1	2	F41	0.07939330216	0.546059027989059	30009 30601 31685 31686 31687 33882 33883
31686.15	393	392	30009.1	30601.1	2	F41	0.0505176137	0.546059027989059	30009 30601 31685 31686 31687
31687.16	393	393	30009.1	30601.1	1	F41	0.5581220339	0.697842731850803	30009 30601 31685 31686 31687 33884 33885 33886
33884.11	393	518	31687.1	31402.1	2	F42	0.05676689182	0.547892787011834	31402 31687 33884 33885 33886 36482 36483
33885.11	393	519	31687.1	31402.1	2	F42	0.08730725243	0.547892787011834	31402 31687 33884 33885 33886
33886.13	393	520	31687.1	31402.1	1	F42	0.08908230722	0.547892787011834	31402 31687 33884 33885 33886 36479 36480 36481
30610.15	394	290	22527.1	28919.1	2	F40	0.05730031812	0.46765078652471	22527 28919 30609 30610 30611
30611.19	394	291	22527.1	28919.1	1	F40	0.09752516958	0.544172051966261	22527 28919 30609 30610 30611 31689 31690
30612.14	394	292	22554.1	25695.1	2	F40	0.06075028514	0.546644526101382	22554 25695 30612 30613 30614 31689 31690
31689.13	394	394	30611.1	30612.1	2	F41	0.5557477493	0.695474042618779	30611 30612 31689 31690
31690.12	394	395	30611.1	30612.1	1	F41	0.07608261343	0.545408289033822	30611 30612 31689 31690 33866 33867
30611.110	395	291	22527.1	28919.1	1	F40	0.09093572506	0.544172051966261	22527 28919 30609 30610 30611 31689 31690
30612.15	395	292	22554.1	25695.1	2	F40	0.06162059238	0.546644526101382	22554 25695 30612 30613 30614 31689 31690
31689.14	395	394	30611.1	30612.1	2	F41	0.07608261343	0.545408289033822	30611 30612 31689 31690
31690.13	395	395	30611.1	30612.1	1	F41	0.5358819191	0.695474042618779	30611 30612 31689 31690 33866 33867
29149.15	396	155	22820.1	22674.1	1	F40	0.06460247495	0.545320982257156	22820 29147 29148 29149 29152 31691 31692
30469.15	396	258	25853.1	22848.1	2	F40	0.06971557278	0.544777831395788	22848 25853 30469 30470 30471 31691 31692
31691.12	396	396	29149.1	30469.1	2	F41	0.5255463055	0.696388508245751	29149 30469 31691 31692
29149.16	397	155	22820.1	22674.1	1	F40	0.08102004977	0.545320982257156	22820 29147 29148 29149 29152 31691 31692
29152.17	397	158	22820.1	22674.1	2	F40	0.0507517503	0.469201022048077	22820 29147 29148 29149 29152 31115 31116
30469.16	397	258	25853.1	22848.1	2	F40	0.06322192525	0.544777831395788	22848 25853 30469 30470 30471 31691 31692
30470.14	397	259	25853.1	22848.1	2	F40	0.05598879068	0.468428229231799	22848 25853 30469 30470 30471 31407
31692.14	397	397	29149.1	30469.1	1	F41	0.5112462535	0.696388508245751	29149 30469 31691 31692 33874
22529.13	398	16	23779.1	23776.1	2	F39	0.06693405281	0.400543414155721	22528 22529 22530 22531
22848.15	398	70	24542.1	24248.1	2	F39	0.05855999283	0.39344048356892	22848 22850 30469 30470 30471
22850.14	398	71	24542.1	24248.1	1	F39	0.05939528107	0.39344048356892	22848 22850 30025 30029 30031
29264.12	398	161	22877.1	22717.1	2	F40	0.07841333525	0.398422082903972	22717 22877 29264 29265 29266 35254
31439.15	398	365	30305.1	30484.1	1	F41	0.05736508242	0.406405668157649	30305 30484 31437 31438 31439
33701.15	398	398	35317.1	35250.1	2	F42	0.7520459762	0.698860145654596	33701 33702 33703 35317 36378 36379 36380
33709.11	398	406	35353.1	35357.1	2	F42	0.06642431443	0.40568069342943	33709 33710 33711 35353 35357 36444 36445
33729.13	398	424	35526.1	31052.1	1	F42	0.05096146283	0.39999431290764	31052 33728 33729 33730 35526 36368 36369
33788.12	398	480	35964.1	31475.1	1	F42	0.05222679492	0.40207517848304	33787 33788 35964 36402 36403 36404
33791.12	398	483	35306.1	35529.1	2	F42	0.05554490867	0.402412237490343	33791 33793 35529 36397 36398 36399
33857.11	398	495	31487.1	31104.1	2	F42	0.06200763732	0.398962645672832	31104 31487 33856 33857
33865.11	398	503	31484.1	31429.1	1	F42	0.05325301376	0.411434005352227	31429 31484 33863 33864 33865 36471 36472 36473
33866.12	398	504	31690.1	31483.1	2	F42	0.0550157203	0.406427870403983	31483 31690 33866 33867 36436 36437 36438
33867.12	398	505	31690.1	31483.1	1	F42	0.05286775688	0.406427870403983	31483 31690 33866 33867 36433 36434 36435
49383.13	398	1009	48434.1	49029.1	1	F52	0.06572687074	0.406255162609878	49383 50100 50131 50134 50172 51662 51665 51847 51850 51853 51854
50248.14	398	1123	50136.1	50177.1	2	F53	0.07045304241	0.40528628091027	48436 48439 49027 49032 50248 50253 50774 50775 51342 51345
50703.1	398	1207	50192.1	50127.1	2	F53	0.06938643474	0.406048091177666	50122 50125 50190 50191 50500 50703 51690 51695 51997
22728.15	399	49	24363.1	24342.1	1	F39	0.05114788507	0.40006074953014	22723 22725 22728 30092
30478.19	399	262	28920.1	22524.1	2	F40	0.06450642345	0.394804903137621	22524 30478 30479
33702.12	399	399	35317.1	35250.1	2	F42	0.7090794106	0.698860145654596	33701 33702 33703 35317 36496 36497
33727.11	399	422	35973.1	31040.1	1	F42	0.05320579844	0.397729566440309	31040 33725 33726 33727 36375 36376 36377
33798.12	399	489	35976.1	31480.1	1	F42	0.05100169458	0.400841847136045	31480 33797 33798 36388 36389 36390
33858.14	399	496	31472.1	35974.1	1	F42	0.06126723179	0.400704877793074	31472 33858 33859 35974
25691.16	400	86	25002.1	25005.1	1	F39	0.05096870461	0.418780750382044	25689 25690 25691 30483 30484 30485
33703.11	400	400	30029.1	30006.1	2	F41	0.7516744341	0.698860145654596	33701 33702 33703 35317 36381 36382 36383
33856.11	400	494	35317.1	35250.1	1	F42	0.05287326293	0.398962645672832	31104 31487 33856 33857 36486 36487 36488
33857.12	400	495	31487.1	31104.1	2	F42	0.05917035465	0.398962645672832	31104 31487 33856 33857
33858.15	400	496	31487.1	31104.1	2	F42	0.06621362081	0.400704877793074	31472 33858 33859 35974
33862.13	400	500	31472.1	35974.1	1	F42	0.05416391056	0.400481628511231	31683 33860 33861 33862 36423
33863.12	400	501	31683.1	35310.1	1	F42	0.06459496091	0.411434005352227	31429 31484 33863 33864 33865 36424 36425 36426
33865.12	400	503	31484.1	31429.1	2	F42	0.05592487706	0.411434005352227	31429 31484 33863 33864 33865 36471 36472 36473
33866.13	400	504	31484.1	31429.1	1	F42	0.05393567959	0.406427870403983	31483 31690 33866 33867 36436 36437 36438
33876.11	400	512	31690.1	31483.1	2	F42	0.06232679116	0.400953706137878	31482 33876 33877 33878 36442 36443
35519.13	400	567	31482.1	35252.1	2	F42	0.06157797409	0.401032030531422	30006 30029 33890 33891 33892 35519 35520 35521
36394.12	400	637	33722.1	33785.1	2	F43	0.05947666531	0.399909616229666	33722 33785 36394 36395 36396
36469.1	400	709	33892.1	33877.1	2	F43	0.05359719817	0.40123159013112	33877 33892 36468 36469 36470
36490.13	400	730	33706.1	33891.1	2	F43	0.05071814464	0.401608619575171	33706 33891 36489 36490
33704.1	401	401	29150.1	29153.1	1	F41	0.4780336376	0.69889728488151	33704 33705 33706 35218 35351 36452 36454
33705.1	401	402	29347.1	30046.1	2	F41	0.06292185972	0.547239854335092	33704 33705 33706 35218 35351
33706.1	401	403	35218.1	35351.1	2	F42	0.05893646189	0.547239854335092	33704 33705 33706 35218 35351 36489 36490
35218.15	401	542	35218.1	35351.1	1	F42	0.06520667288	0.54737239571913	29150 29153 33704 33705 33706 35216 35217 35218
35351.12	401	559	35218.1	35351.1	1	F42	0.05632542369	0.547107312951055	29347 30046 33704 33705 33706 35351 35352 35353
36452.1	401	694	34458.1	33704.1	2	F43	0.05695614321	0.548488705369254	33704 34458 36452 36454
36454.1	401	695	34458.1	33704.1	1	F43	0.05181021728	0.548488705369254	33704 34458 36452 36454
33704.11	402	401	29150.1	29153.1	1	F41	0.06292185972	0.547239854335092	33704 33705 33706 35218 35351 36452 36454
33705.11	402	402	29347.1	30046.1	2	F41	0.5451509267	0.69889728488151	33704 33705 33706 35218 35351
33706.11	402	403	35218.1	35351.1	2	F42	0.05097693673	0.547239854335092	33704 33705 33706 35218 35351 36489 36490
35218.16	402	542	35218.1	35351.1	1	F42	0.05335867287	0.54737239571913	29150 29153 33704 33705 33706 35216 35217 35218
35351.13	402	559	35218.1	35351.1	1	F42	0.07658307986	0.547107312951055	29347 30046 33704 33705 33706 35351 35352 35353
33704.12	403	401	29150.1	29153.1	1	F41	0.05893646189	0.547239854335092	33704 33705 33706 35218 35351 36452 36454
33705.12	403	402	29347.1	30046.1	2	F41	0.05097693673	0.547239854335092	33704 33705 33706 35218 35351
